MODEL,OA_DATE,ITEM_CODE,QTY,UNIT_PRICE,BASIC_VALUE,ITEM_DESCRIPTION
ACR SPARES,2021-12-18,082.08.000.50.,5.0,5901.0,29505.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2021-12-18,082.03.110.50.,10.0,2830.0,28300.0,PISTON KC/KCX
ACR SPARES,2021-12-18,082.03.110.50.,15.0,2830.0,42450.0,PISTON KC/KCX
ACR SPARES,2021-12-18,082.04.030.50.,25.0,1348.0,33700.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-18,082.08.000.50.,10.0,5901.0,59010.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2021-12-18,082.04.030.50.,20.0,1348.0,26960.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-18,336.40.401.50.,10.0,6162.0,61620.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-18,336.40.401.50.,15.0,6162.0,92430.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-18,082.04.030.50.,15.0,1348.0,20220.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-18,082.03.110.50.,20.0,2830.0,56600.0,PISTON KC/KCX
ACR SPARES,2021-12-18,082.04.030.50.,45.0,1348.0,60660.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-18,336.40.401.50.,6.0,6162.0,36972.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-18,336.40.401.50.,5.0,6162.0,30810.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-18,082.03.110.50.,20.0,2830.0,56600.0,PISTON KC/KCX
ACR SPARES,2021-12-18,082.08.000.50.,5.0,5901.0,29505.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2021-12-18,336.40.401.50.,20.0,6162.0,123240.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-18,082.04.030.50.,20.0,1348.0,26960.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-20,336.40.401.50.,9.0,6162.0,55458.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-20,082.03.110.50.,6.0,2830.0,16980.0,PISTON KC/KCX
ACR SPARES,2021-12-21,336.40.401.50.,5.0,6162.0,30810.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-21,082.04.030.50.,15.0,1348.0,20220.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-21,082.04.030.50.,6.0,1348.0,8088.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-21,082.08.000.50.,5.0,5901.0,29505.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2021-12-21,082.04.030.50.,10.0,1348.0,13480.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-21,082.08.000.50.,5.0,5901.0,29505.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2021-12-21,336.40.401.50.,5.0,6162.0,30810.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-21,336.40.401.50.,1.0,6162.0,6162.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-21,082.03.110.50.,5.0,2830.0,14150.0,PISTON KC/KCX
ACR SPARES,2021-12-22,082.03.110.50.,5.0,2830.0,14150.0,PISTON KC/KCX
ACR SPARES,2021-12-22,336.40.401.50.,5.0,6162.0,30810.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-22,082.04.030.50.,10.0,1348.0,13480.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-22,082.08.000.50.,3.0,5901.0,17703.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2021-12-22,082.04.030.50.,10.0,1348.0,13480.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-22,082.03.110.50.,6.0,2830.0,16980.0,PISTON KC/KCX
ACR SPARES,2021-12-22,993.00.311.00.,100.0,82.0,8200.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2021-12-22,082.03.110.50.,11.0,2830.0,31130.0,PISTON KC/KCX
ACR SPARES,2021-12-22,082.04.030.50.,15.0,1348.0,20220.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-22,082.03.110.50.,1.0,2830.0,2830.0,PISTON KC/KCX
ACR SPARES,2021-12-22,082.04.030.50.,6.0,1348.0,8088.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-22,082.04.030.50.,12.0,1348.0,16176.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-24,082.04.030.50.,40.0,1348.0,53920.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-24,336.40.401.50.,5.0,6162.0,30810.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-24,082.03.110.50.,5.0,2830.0,14150.0,PISTON KC/KCX
ACR SPARES,2021-12-24,082.03.110.50.,7.0,2830.0,19810.0,PISTON KC/KCX
ACR SPARES,2021-12-24,082.04.030.50.,15.0,1348.0,20220.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-24,082.08.000.50.,5.0,5901.0,29505.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2021-12-24,336.40.401.50.,5.0,6162.0,30810.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-24,082.08.000.50.,5.0,5901.0,29505.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2021-12-24,082.04.030.50.,15.0,1348.0,20220.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-24,082.03.110.50.,20.0,2830.0,56600.0,PISTON KC/KCX
ACR SPARES,2021-12-25,082.08.000.50.,5.0,5901.0,29505.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2021-12-25,082.03.110.50.,7.0,2830.0,19810.0,PISTON KC/KCX
ACR SPARES,2021-12-25,082.04.030.50.,12.0,1348.0,16176.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2021-12-25,336.40.401.50.,18.0,6162.0,110916.0,CYLINDER LINER KC/KCX
ACR SPARES,2021-12-25,082.03.110.50.,15.0,2830.0,42450.0,PISTON KC/KCX
ACR SPARES,2021-12-25,084.19.001.50.,2.0,3261.0,6522.0,GASKET SET KC4
ACR SPARES,2021-12-25,993.00.311.00.,30.0,116.0,3480.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
